P1 (Pa),T1 (C),MF1 (kg/s),P2 (Pa),T2 (C),MF2 (kg/s),MF leak (kg/s),stroke_level,caso,status_leak,Pos (m),Dia (m),x_L,t (s)
784366.7,-41.65051,169.5093,374579.2,-41.7462,169.5448,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2440.2967
784366.7,-41.65039,169.5093,374579.2,-41.74609,169.5448,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2440.7507
784366.7,-41.65027,169.5093,374579.2,-41.74597,169.5448,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2441.2047
784366.8,-41.65012,169.5093,374579.2,-41.74582,169.5449,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2441.7722
784366.8,-41.65,169.5094,374579.2,-41.745709999999995,169.5449,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2442.2262
784366.8,-41.64985,169.5094,374579.2,-41.74556,169.5449,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2442.7937
784366.9,-41.64974,169.5094,374579.2,-41.74544,169.5449,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2443.2478
784366.9,-41.64962,169.5094,374579.2,-41.745329999999996,169.5449,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2443.7018
784366.9,-41.64947,169.5094,374579.2,-41.74518,169.5449,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2444.2693
784366.9,-41.649359999999994,169.5094,374579.3,-41.745059999999995,169.5449,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2444.7233
784367.0,-41.64921,169.5094,374579.3,-41.74491,169.545,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2445.2908
784367.0,-41.6491,169.5095,374579.3,-41.74479,169.545,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2445.7448
784367.0,-41.64898,169.5095,374579.3,-41.744679999999995,169.545,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2446.1988
784367.0,-41.64884,169.5095,374579.3,-41.74453,169.545,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2446.7663
784367.1,-41.64873,169.5095,374579.3,-41.744409999999995,169.545,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2447.2203
784367.1,-41.64859000000001,169.5095,374579.3,-41.74426,169.545,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2447.7878
784367.1,-41.64847,169.5095,374579.3,-41.74414,169.545,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2448.2418
784367.1,-41.64836,169.5095,374579.3,-41.74402,169.5451,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2448.6958
784367.2,-41.64822,169.5096,374579.3,-41.74387,169.5451,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2449.2633
784367.2,-41.648109999999996,169.5096,374579.4,-41.74375,169.5451,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2449.7173000000007
784367.2,-41.64798,169.5096,374579.4,-41.74361,169.5451,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2450.2848
784367.2,-41.64787000000001,169.5096,374579.4,-41.74349,169.5451,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2450.7388
784367.3,-41.64776,169.5096,374579.4,-41.74337,169.5451,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2451.1928
784367.3,-41.64762,169.5096,374579.4,-41.74322,169.5451,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2451.7603
784367.3,-41.64751,169.5096,374579.4,-41.7431,169.5451,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2452.2143
784367.4,-41.64738,169.5097,374579.4,-41.74295,169.5452,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2452.7818
784367.4,-41.64727,169.5097,374579.4,-41.74283,169.5452,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2453.2358
784367.4,-41.64717,169.5097,374579.4,-41.742709999999995,169.5452,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2453.6898
784367.4,-41.64703,169.5097,374579.5,-41.74256,169.5452,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2454.2574
784367.5,-41.64693,169.5097,374579.5,-41.74244,169.5452,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2454.7114
784367.5,-41.6468,169.5097,374579.5,-41.742290000000004,169.5452,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2455.2789
784367.5,-41.64669,169.5098,374579.5,-41.74217,169.5452,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2455.7329
784367.5,-41.64659,169.5098,374579.5,-41.74205,169.5452,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2456.1869
784367.6,-41.64646,169.5098,374579.5,-41.7419,169.5452,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2456.7544
784367.6,-41.646359999999994,169.5098,374579.5,-41.74177,169.5453,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2457.2084
784367.6,-41.646229999999996,169.5098,374579.5,-41.74162000000001,169.5453,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2457.7759
784367.6,-41.64613,169.5098,374579.5,-41.7415,169.5453,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2458.2299000000007
784367.7,-41.646,169.5099,374579.6,-41.74135,169.5453,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2458.7974
784367.7,-41.6459,169.5099,374579.6,-41.74123,169.5453,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2459.2514
784367.7,-41.6458,169.5099,374579.6,-41.74111,169.5453,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2459.7054
784367.7,-41.64567,169.5099,374579.6,-41.74096,169.5453,0.0,30.0,1.0,0.0,0.0,0.0,0.0,2460.2729
784373.3,-41.64557,169.5106,374570.8,-41.74084000000001,169.5457,-0.0001287936,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2460.7297
784354.0,-41.64547,169.5098,374580.5,-41.74071,169.5452,-0.00034632550000000004,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2461.2157
784363.2,-41.64536,169.5102,374580.4,-41.74058,169.5454,-0.0005638725,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2461.7017
784363.7,-41.64525,169.5105,374573.8,-41.74045,169.5447,-0.0007814122000000001,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2462.1877
784369.6,-41.645109999999995,169.5112,374579.5,-41.74029,169.5439,-0.001053343,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2462.7951000000007
784365.6,-41.64501,169.511,374582.6,-41.74015,169.5444,-0.001270881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2463.2811
784364.1,-41.6449,169.5108,374581.4,-41.74003,169.545,-0.00148842,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2463.7671
784365.8,-41.64479,169.5107,374580.5,-41.7399,169.5453,-0.0017059629999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2464.2531
784365.7,-41.644690000000004,169.5108,374578.5,-41.73977,169.5452,-0.0019235020000000001,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2464.739
784363.1,-41.64458,169.5111,374577.7,-41.73964,169.5448,-0.002141038,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2465.225
784359.8,-41.64448,169.5115,374578.2,-41.739509999999996,169.5445,-0.002358572,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2465.7110000000002
784357.2,-41.64437,169.5116,374578.8,-41.73938,169.5443,-0.0025761070000000002,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2466.197
784356.6,-41.64424,169.5117,374578.8,-41.73921,169.5442,-0.00284803,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2466.8044
784358.1,-41.64413,169.5118,374578.6,-41.73908,169.5441,-0.003065572,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2467.2904
784360.0,-41.64402000000001,169.512,374578.4,-41.73895,169.5439,-0.0032831159999999996,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2467.7764
784361.3,-41.64391,169.5122,374578.6,-41.738820000000004,169.5437,-0.003500658,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2468.2624
784361.7,-41.6438,169.5123,374579.1,-41.73869000000001,169.5436,-0.0037181999999999996,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2468.7484
784361.6,-41.6437,169.5124,374579.5,-41.73856,169.5437,-0.003935739000000001,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2469.2343
784361.3,-41.64359,169.5124,374579.5,-41.73843,169.5437,-0.004153278,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2469.7203
784360.8,-41.64348,169.5125,374579.2,-41.7383,169.5437,-0.004370815,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2470.2063
784359.9,-41.643370000000004,169.5126,374578.8,-41.738170000000004,169.5437,-0.004588351,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2470.6923
784358.5,-41.64324000000001,169.5128,374578.6,-41.738,169.5435,-0.004860269,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2471.2997
784357.4,-41.64313,169.513,374578.5,-41.73787,169.5433,-0.005077804,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2471.7857
784356.7,-41.64302,169.5131,374578.5,-41.73774,169.5432,-0.00529534,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2472.2717
784356.5,-41.64291,169.5133,374578.5,-41.73761,169.5431,-0.005512876999999999,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2472.7577
784356.7,-41.6428,169.5134,374578.6,-41.73748,169.5429,-0.005730417,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2473.2437
784357.2,-41.64268,169.5135,374578.6,-41.73735,169.5428,-0.005947956999999999,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2473.7296
784357.5,-41.64257,169.5137,374578.7,-41.73722,169.5427,-0.006165497,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2474.2156
784357.7,-41.64246,169.5138,374578.8,-41.73709,169.5426,-0.006383036999999999,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2474.7016
784357.6,-41.64235,169.5139,374578.9,-41.736959999999996,169.5426,-0.006600575,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2475.1876
784357.2,-41.64221,169.514,374578.8,-41.73679,169.5425,-0.006872496,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2475.795
784356.7,-41.64209,169.5142,374578.7,-41.73666,169.5424,-0.007090031,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2476.281
784356.1,-41.64198,169.5143,374578.6,-41.73653,169.5424,-0.007307566,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2476.7670000000003
784355.5,-41.641870000000004,169.5144,374578.5,-41.7364,169.5423,-0.007525100000000002,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2477.2529999999997
784355.0,-41.64175,169.5145,374578.5,-41.736259999999994,169.5421,-0.007742635,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2477.739
784354.6,-41.64164,169.5147,374578.4,-41.736129999999996,169.542,-0.00796017,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2478.2249
784354.4,-41.64152,169.5148,374578.4,-41.736000000000004,169.5419,-0.008177706,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2478.7109
784354.3,-41.64141,169.5149,374578.4,-41.73587,169.5418,-0.008395244,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2479.1969
784354.3,-41.641259999999996,169.5151,374578.5,-41.7357,169.5416,-0.008667166,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2479.8044
784354.3,-41.64114,169.5152,374578.5,-41.73557,169.5416,-0.008884703,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2480.2903
784354.2,-41.64103,169.5153,374578.5,-41.735440000000004,169.5415,-0.00910224,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2480.7763
784354.0,-41.64091,169.5154,374578.5,-41.73531,169.5414,-0.009319776,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2481.2623
784353.8,-41.64079,169.5156,374578.5,-41.73518,169.5413,-0.009537311,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2481.7483
784353.4,-41.64067,169.5157,374578.4,-41.73504000000001,169.5412,-0.009754845,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2482.2343
784353.0,-41.64055,169.5158,374578.4,-41.73491,169.5411,-0.009972379,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2482.7202
784352.6,-41.64043,169.5159,374578.3,-41.73478,169.541,-0.01018991,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2483.2062
784352.2,-41.64031,169.5161,374578.3,-41.73465,169.5409,-0.01040745,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2483.6922
784351.9,-41.640159999999995,169.5162,374578.3,-41.73448,169.5408,-0.01067937,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2484.2997
784351.7,-41.64004,169.5163,374578.3,-41.73435,169.5407,-0.0108969,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2484.7856
784351.5,-41.639920000000004,169.5165,374578.2,-41.73422,169.5406,-0.01111444,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2485.2716
784351.4,-41.6398,169.5166,374578.3,-41.73408,169.5405,-0.01133197,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2485.7576
784351.2,-41.63967,169.5167,374578.2,-41.73395,169.5404,-0.01154951,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2486.2436
784351.0,-41.63955,169.5168,374578.2,-41.73382,169.5403,-0.01176704,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2486.7296
784350.8,-41.63943,169.5169,374578.2,-41.73369,169.5402,-0.01198458,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2487.2155
784350.6,-41.639309999999995,169.5171,374578.2,-41.73355,169.5401,-0.01220211,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2487.7015
784350.3,-41.639179999999996,169.5172,374578.2,-41.73342,169.54,-0.01241964,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2488.1875
784349.9,-41.63903,169.5173,374578.1,-41.733259999999994,169.5399,-0.01269156,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2488.795
784349.6,-41.6389,169.5174,374578.1,-41.73312,169.5398,-0.01290909,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2489.2809
784349.3,-41.63878,169.5176,374578.1,-41.73299,169.5397,-0.01312663,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2489.7669
784349.0,-41.63865,169.5177,374578.1,-41.732859999999995,169.5396,-0.01334416,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2490.2529
784319.3,-41.638529999999996,169.5154,374573.7,-41.73272,169.5398,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2490.7584
784355.0,-41.6384,169.518,374579.1,-41.7326,169.5396,-0.01342883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2491.2153
784351.0,-41.63825,169.5175,374580.0,-41.732440000000004,169.5399,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2491.7866
784349.3,-41.63813,169.5175,374576.0,-41.73232,169.5396,-0.013428799999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2492.2435
784352.3,-41.63800000000001,169.5178,374577.5,-41.73219,169.5393,-0.01342883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2492.7005
784352.3,-41.63785,169.5179,374578.7,-41.73204000000001,169.5393,-0.01342883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2493.2718
784351.3,-41.63773,169.5178,374578.5,-41.73191,169.5393,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2493.7287
784352.3,-41.637609999999995,169.5177,374579.2,-41.731790000000004,169.5394,-0.01342883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2494.1857
784353.9,-41.63745,169.5177,374578.9,-41.731629999999996,169.5395,-0.01342885,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2494.7569
784354.4,-41.63733,169.5177,374578.4,-41.73151,169.5395,-0.01342885,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2495.2139
784354.2,-41.63717000000001,169.5177,374578.5,-41.73135,169.5395,-0.01342885,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2495.7851
784353.4,-41.63704,169.5177,374578.7,-41.73123,169.5395,-0.01342884,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2496.2421
784352.5,-41.63691,169.5177,374578.8,-41.73111,169.5395,-0.01342883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2496.6991
784352.1,-41.63675,169.5177,374578.6,-41.73095,169.5395,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2497.2703
784352.1,-41.63662,169.5177,374578.4,-41.73083,169.5395,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2497.7273
784352.2,-41.63645,169.5177,374578.3,-41.73067,169.5395,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2498.2985
784352.3,-41.63632,169.5177,374578.4,-41.73055,169.5394,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2498.7555
784352.4,-41.636179999999996,169.5177,374578.5,-41.73043,169.5394,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2499.2125
784352.7,-41.63601,169.5177,374578.7,-41.730270000000004,169.5394,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2499.7837
784353.0,-41.635870000000004,169.5177,374578.8,-41.73015,169.5394,-0.01342883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2500.2407000000007
784353.3,-41.63573,169.5177,374578.7,-41.73003,169.5395,-0.01342883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2500.6977
784353.4,-41.63555,169.5177,374578.7,-41.72987,169.5395,-0.01342883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2501.2689
784353.3,-41.6354,169.5177,374578.7,-41.72975,169.5395,-0.01342883,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2501.7259
784353.0,-41.63521,169.5177,374578.7,-41.7296,169.5395,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2502.2971
784352.8,-41.63505,169.5177,374578.7,-41.72948,169.5395,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2502.7541
784352.6,-41.6349,169.5177,374578.6,-41.72936,169.5395,-0.01342882,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2503.2110000000002
784352.5,-41.63469,169.5177,374578.6,-41.7292,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2503.7823
784352.5,-41.63453,169.5176,374578.6,-41.729079999999996,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2504.2392
784352.5,-41.63436,169.5176,374578.6,-41.72896,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2504.6962
784352.7,-41.63414,169.5176,374578.7,-41.728809999999996,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2505.2674
784352.8,-41.63395,169.5176,374578.7,-41.72869,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2505.7244
784352.9,-41.633720000000004,169.5176,374578.7,-41.72854,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2506.2956
784353.0,-41.633520000000004,169.5176,374578.8,-41.72842,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2506.7526
784353.0,-41.63332,169.5176,374578.8,-41.7283,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2507.2096
784352.9,-41.63306,169.5175,374578.8,-41.72815,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2507.7808
784352.8,-41.63285,169.5175,374578.7,-41.72803,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2508.2378
784352.7,-41.63262,169.5175,374578.7,-41.727909999999994,169.5395,-0.01342881,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2508.6948
784352.6,-41.632329999999996,169.5174,374578.7,-41.727759999999996,169.5395,-0.013428799999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2509.266
784352.5,-41.63208,169.5174,374578.7,-41.72764,169.5395,-0.013428799999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2509.723
784352.5,-41.63176,169.5174,374578.7,-41.72749,169.5395,-0.013428799999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2510.2942000000007
784352.5,-41.6315,169.5173,374578.7,-41.72737,169.5395,-0.013428799999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2510.7512
784352.6,-41.63122,169.5173,374578.8,-41.72725,169.5395,-0.013428799999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2511.2082
784352.6,-41.63085,169.5173,374578.8,-41.7271,169.5395,-0.013428799999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2511.7794
784352.6,-41.63055,169.5172,374578.8,-41.72698,169.5395,-0.013428799999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2512.2364
784352.6,-41.63023,169.5172,374578.8,-41.726859999999995,169.5395,-0.013428799999999998,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2512.6933
784352.6,-41.62981,169.5171,374578.8,-41.72671,169.5395,-0.01342879,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2513.2646
784352.6,-41.629459999999995,169.517,374578.8,-41.72659,169.5395,-0.01342879,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2513.7215
784352.5,-41.629,169.517,374578.8,-41.726440000000004,169.5395,-0.01342879,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2514.2928
784352.4,-41.628609999999995,169.5169,374578.8,-41.72633,169.5395,-0.01342879,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2514.7497
784352.4,-41.6282,169.5168,374578.8,-41.726209999999995,169.5395,-0.01342879,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2515.2067
784352.4,-41.62767,169.5167,374578.8,-41.72606,169.5395,-0.01342879,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2515.7779
784352.3,-41.62722,169.5167,374578.8,-41.72594,169.5395,-0.01342879,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2516.2349
784352.3,-41.62675,169.5166,374578.8,-41.72582,169.5395,-0.01342878,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2516.6919
784352.3,-41.626129999999996,169.5165,374578.8,-41.72567,169.5395,-0.01342878,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2517.2631
784352.3,-41.625609999999995,169.5164,374578.8,-41.725559999999994,169.5395,-0.01342878,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2517.7201
784352.3,-41.62493,169.5162,374578.8,-41.72541,169.5395,-0.01342878,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2518.2913
784352.3,-41.624359999999996,169.5161,374578.8,-41.72529,169.5395,-0.01342878,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2518.7483
784352.3,-41.62376,169.516,374578.8,-41.72517,169.5395,-0.01342878,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2519.2053
784352.2,-41.62297,169.5159,374578.9,-41.72502,169.5395,-0.01342878,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2519.7765
784352.2,-41.62231,169.5157,374578.9,-41.724909999999994,169.5394,-0.01342877,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2520.2335000000007
784352.1,-41.62162,169.5156,374578.9,-41.72479000000001,169.5394,-0.01342877,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2520.6905
784352.1,-41.62072,169.5154,374578.9,-41.72464,169.5394,-0.01342877,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2521.2617
784352.1,-41.61996,169.5153,374578.9,-41.72452,169.5394,-0.01342877,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2521.7187
784352.0,-41.618970000000004,169.5151,374578.9,-41.72437,169.5394,-0.01342877,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2522.2899
784352.0,-41.618140000000004,169.5149,374578.9,-41.72426,169.5394,-0.01342877,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2522.7469
784352.0,-41.61728,169.5147,374578.9,-41.72414000000001,169.5394,-0.01342877,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2523.2038
784352.0,-41.61615,169.5145,374578.9,-41.72399,169.5394,-0.01342876,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2523.7751
784352.0,-41.61521,169.5143,374578.9,-41.72387,169.5394,-0.01342876,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2524.232
784351.9,-41.61423,169.5141,374578.9,-41.72375,169.5394,-0.01342876,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2524.689
784351.9,-41.61295,169.5138,374578.9,-41.7236,169.5394,-0.01342876,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2525.2602
784351.9,-41.61188,169.5136,374578.9,-41.72349000000001,169.5394,-0.01342876,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2525.7172
784351.8,-41.61049000000001,169.5133,374578.9,-41.72334,169.5394,-0.01342876,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2526.2884
784351.8,-41.60933,169.5131,374578.9,-41.72322,169.5394,-0.01342876,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2526.7454
784351.8,-41.608129999999996,169.5128,374578.9,-41.7231,169.5394,-0.01342875,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2527.2024
784351.7,-41.60658,169.5125,374578.9,-41.72295,169.5394,-0.01342875,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2527.7736
784351.7,-41.605290000000004,169.5122,374578.9,-41.72283,169.5394,-0.01342875,30.0,1.0,1.0,1375.8236,1.31496062992126,0.4510897049180328,2528.2306
